"V1","exchange.rate","cpi_au","cpi_us","cashrate_au","cashrate_us","export_au","export_us","import_au","import_us","realgdp_au","realgdp_us","unemployemtrate_au","unemployemtrate_us","exchange.rate.1","cpi_au.1","cpi_us.1","cashrate_au.1","cashrate_us.1","export_au.1","export_us.1","import_au.1","import_us.1","realgdp_au.1","realgdp_us.1","unemployemtrate_au.1","unemployemtrate_us.1","exchange.rate.2","cpi_au.2","cpi_us.2","cashrate_au.2","cashrate_us.2","export_au.2","export_us.2","import_au.2","import_us.2","realgdp_au.2","realgdp_us.2","unemployemtrate_au.2","unemployemtrate_us.2","exchange.rate.3","cpi_au.3","cpi_us.3","cashrate_au.3","cashrate_us.3","export_au.3","export_us.3","import_au.3","import_us.3","realgdp_au.3","realgdp_us.3","unemployemtrate_au.3","unemployemtrate_us.3"
1,0.693945454545455,4.10758978897212,4.10823952302467,5.25,2.99725274725275,8.54487320718955,6.48172106991189,8.52912176228151,6.57407254806967,12.4052513193906,9.27217339279613,10.8479664666667,7.06666666666667,0.688680303030303,4.10429489307527,4.10058201326017,5.69444444444444,3.04233333333333,8.50464816391394,6.46708673763537,8.53751855787748,6.55009413462188,12.3994289285064,9.2663685640227,10.9012584666667,7.13333333333333,0.698335820895522,4.09600984154116,4.0921609019928,5.75,3.03489130434783,8.53142477366296,6.46364705088164,8.54875645587236,6.53456760438346,12.3925895561738,9.26470051876064,11.1471540333333,7.36666666666667,0.731197101449275,4.09100566095659,4.08508874791425,5.80681818181818,3.25923913043478,8.47539850175919,6.46047549630988,8.50322948439885,6.51893045027352,12.3719598958607,9.25432596503733,10.8214315,7.63333333333333
1,0.669227536231884,4.11251186617755,4.11216155932809,4.90909090909091,3.05771739130435,8.59093919330472,6.4783514115648,8.58198168130902,6.57821039276785,12.4065696895521,9.27693359327089,10.8863637,6.8,0.693945454545455,4.10758978897212,4.10823952302467,5.25,2.99725274725275,8.54487320718955,6.48172106991189,8.52912176228151,6.57407254806967,12.4052513193906,9.27217339279613,10.8479664666667,7.06666666666667,0.688680303030303,4.10429489307527,4.10058201326017,5.69444444444444,3.04233333333333,8.50464816391394,6.46708673763537,8.53751855787748,6.55009413462188,12.3994289285064,9.2663685640227,10.9012584666667,7.13333333333333,0.698335820895522,4.09600984154116,4.0921609019928,5.75,3.03489130434783,8.53142477366296,6.46364705088164,8.54875645587236,6.53456760438346,12.3925895561738,9.26470051876064,11.1471540333333,7.36666666666667
1,0.665953731343284,4.11414718951828,4.11904557586119,4.75,2.98826086956522,8.59932602095476,6.50966292520339,8.59143448801519,6.61344998802877,12.4246819325877,9.29044341629097,10.8865502,6.63333333333333,0.669227536231884,4.11251186617755,4.11216155932809,4.90909090909091,3.05771739130435,8.59093919330472,6.4783514115648,8.58198168130902,6.57821039276785,12.4065696895521,9.27693359327089,10.8863637,6.8,0.693945454545455,4.10758978897212,4.10823952302467,5.25,2.99725274725275,8.54487320718955,6.48172106991189,8.52912176228151,6.57407254806967,12.4052513193906,9.27217339279613,10.8479664666667,7.06666666666667,0.688680303030303,4.10429489307527,4.10058201326017,5.69444444444444,3.04233333333333,8.50464816391394,6.46708673763537,8.53751855787748,6.55009413462188,12.3994289285064,9.2663685640227,10.9012584666667,7.13333333333333
1,0.708255384615385,4.11903717481247,4.12542798373358,4.75,3.20933333333333,8.57407749361695,6.52390292361004,8.58876938990546,6.63571949578976,12.4409313061932,9.30010026832355,10.4390971666667,6.56666666666667,0.665953731343284,4.11414718951828,4.11904557586119,4.75,2.98826086956522,8.59932602095476,6.50966292520339,8.59143448801519,6.61344998802877,12.4246819325877,9.29044341629097,10.8865502,6.63333333333333,0.669227536231884,4.11251186617755,4.11216155932809,4.90909090909091,3.05771739130435,8.59093919330472,6.4783514115648,8.58198168130902,6.57821039276785,12.4065696895521,9.27693359327089,10.8863637,6.8,0.693945454545455,4.10758978897212,4.10823952302467,5.25,2.99725274725275,8.54487320718955,6.48172106991189,8.52912176228151,6.57407254806967,12.4052513193906,9.27217339279613,10.8479664666667,7.06666666666667
1,0.725040625,4.12552017969055,4.13177002170902,4.75,3.93802197802198,8.61329093979488,6.56101369262664,8.59199140149142,6.6815570669387,12.4528545954098,9.31356108989889,9.8825051,6.2,0.708255384615385,4.11903717481247,4.12542798373358,4.75,3.20933333333333,8.57407749361695,6.52390292361004,8.58876938990546,6.63571949578976,12.4409313061932,9.30010026832355,10.4390971666667,6.56666666666667,0.665953731343284,4.11414718951828,4.11904557586119,4.75,2.98826086956522,8.59932602095476,6.50966292520339,8.59143448801519,6.61344998802877,12.4246819325877,9.29044341629097,10.8865502,6.63333333333333,0.669227536231884,4.11251186617755,4.11216155932809,4.90909090909091,3.05771739130435,8.59093919330472,6.4783514115648,8.58198168130902,6.57821039276785,12.4065696895521,9.27693359327089,10.8863637,6.8
1,0.739073913043478,4.13196142579341,4.14053706968659,5.125,4.4854347826087,8.69979248741487,6.60242912789089,8.57972970988314,6.72593479662941,12.4605753192841,9.3193899147983,9.4746893,6,0.725040625,4.12552017969055,4.13177002170902,4.75,3.93802197802198,8.61329093979488,6.56101369262664,8.59199140149142,6.6815570669387,12.4528545954098,9.31356108989889,9.8825051,6.2,0.708255384615385,4.11903717481247,4.12542798373358,4.75,3.20933333333333,8.57407749361695,6.52390292361004,8.58876938990546,6.63571949578976,12.4409313061932,9.30010026832355,10.4390971666667,6.56666666666667,0.665953731343284,4.11414718951828,4.11904557586119,4.75,2.98826086956522,8.59932602095476,6.50966292520339,8.59143448801519,6.61344998802877,12.4246819325877,9.29044341629097,10.8865502,6.63333333333333
1,0.755368181818182,4.13995507347415,4.14522624135216,6.43650793650794,5.1679347826087,8.73750607349716,6.63153526543379,8.60819105623823,6.75758217808905,12.470987500628,9.33078049666508,9.0559056,5.63333333333333,0.739073913043478,4.13196142579341,4.14053706968659,5.125,4.4854347826087,8.69979248741487,6.60242912789089,8.57972970988314,6.72593479662941,12.4605753192841,9.3193899147983,9.4746893,6,0.725040625,4.12552017969055,4.13177002170902,4.75,3.93802197802198,8.61329093979488,6.56101369262664,8.59199140149142,6.6815570669387,12.4528545954098,9.31356108989889,9.8825051,6.2,0.708255384615385,4.11903717481247,4.12542798373358,4.75,3.20933333333333,8.57407749361695,6.52390292361004,8.58876938990546,6.63571949578976,12.4409313061932,9.30010026832355,10.4390971666667,6.56666666666667
1,0.748064179104478,4.15575319035074,4.15343472631446,7.5,5.80277777777778,8.74740503671347,6.66130471718743,8.66019625249857,6.78773110885894,12.471045044318,9.3343220231259,8.76424836666667,5.46666666666667,0.755368181818182,4.13995507347415,4.14522624135216,6.43650793650794,5.1679347826087,8.73750607349716,6.63153526543379,8.60819105623823,6.75758217808905,12.470987500628,9.33078049666508,9.0559056,5.63333333333333,0.739073913043478,4.13196142579341,4.14053706968659,5.125,4.4854347826087,8.69979248741487,6.60242912789089,8.57972970988314,6.72593479662941,12.4605753192841,9.3193899147983,9.4746893,6,0.725040625,4.12552017969055,4.13177002170902,4.75,3.93802197802198,8.61329093979488,6.56101369262664,8.59199140149142,6.6815570669387,12.4528545954098,9.31356108989889,9.8825051,6.2
1,0.726627692307692,4.16976120150686,4.16223381754129,7.5,6.01912087912088,8.78839012760816,6.68317444527226,8.67305668924717,6.81162206057444,12.4753666896687,9.33730081059099,8.36433393333333,5.66666666666667,0.748064179104478,4.15575319035074,4.15343472631446,7.5,5.80277777777778,8.74740503671347,6.66130471718743,8.66019625249857,6.78773110885894,12.471045044318,9.3343220231259,8.76424836666667,5.46666666666667,0.755368181818182,4.13995507347415,4.14522624135216,6.43650793650794,5.1679347826087,8.73750607349716,6.63153526543379,8.60819105623823,6.75758217808905,12.470987500628,9.33078049666508,9.0559056,5.63333333333333,0.739073913043478,4.13196142579341,4.14053706968659,5.125,4.4854347826087,8.69979248741487,6.60242912789089,8.57972970988314,6.72593479662941,12.4605753192841,9.3193899147983,9.4746893,6
1,0.741104411764706,4.18205014264121,4.16660439507831,7.5,5.79717391304348,8.78711854227876,6.72310982402734,8.72621077268434,6.80886600184345,12.4975661950659,9.34577208285169,8.3682032,5.66666666666667,0.726627692307692,4.16976120150686,4.16223381754129,7.5,6.01912087912088,8.78839012760816,6.68317444527226,8.67305668924717,6.81162206057444,12.4753666896687,9.33730081059099,8.36433393333333,5.66666666666667,0.748064179104478,4.15575319035074,4.15343472631446,7.5,5.80277777777778,8.74740503671347,6.66130471718743,8.66019625249857,6.78773110885894,12.471045044318,9.3343220231259,8.76424836666667,5.46666666666667,0.755368181818182,4.13995507347415,4.14522624135216,6.43650793650794,5.1679347826087,8.73750607349716,6.63153526543379,8.60819105623823,6.75758217808905,12.470987500628,9.33078049666508,9.0559056,5.63333333333333
1,0.748851515151515,4.18965474202643,4.1713901676838,7.5,5.71945652173913,8.78058257129897,6.73271236845646,8.72566970568704,6.8125661918458,12.4979621045049,9.35253994959862,8.38935646666667,5.56666666666667,0.741104411764706,4.18205014264121,4.16660439507831,7.5,5.79717391304348,8.78711854227876,6.72310982402734,8.72621077268434,6.80886600184345,12.4975661950659,9.34577208285169,8.3682032,5.66666666666667,0.726627692307692,4.16976120150686,4.16223381754129,7.5,6.01912087912088,8.78839012760816,6.68317444527226,8.67305668924717,6.81162206057444,12.4753666896687,9.33730081059099,8.36433393333333,5.66666666666667,0.748064179104478,4.15575319035074,4.15343472631446,7.5,5.80277777777778,8.74740503671347,6.66130471718743,8.66019625249857,6.78773110885894,12.471045044318,9.3343220231259,8.76424836666667,5.46666666666667
1,0.756592424242424,4.19268046294296,4.1804634901716,7.5,5.37098901098901,8.78660945506113,6.74280987857169,8.78528461410301,6.84240042473534,12.5138477442847,9.36000253632962,8.3989417,5.53333333333333,0.748851515151515,4.18965474202643,4.1713901676838,7.5,5.71945652173913,8.78058257129897,6.73271236845646,8.72566970568704,6.8125661918458,12.4979621045049,9.35253994959862,8.38935646666667,5.56666666666667,0.741104411764706,4.18205014264121,4.16660439507831,7.5,5.79717391304348,8.78711854227876,6.72310982402734,8.72621077268434,6.80886600184345,12.4975661950659,9.34577208285169,8.3682032,5.66666666666667,0.726627692307692,4.16976120150686,4.16223381754129,7.5,6.01912087912088,8.78839012760816,6.68317444527226,8.67305668924717,6.81162206057444,12.4753666896687,9.33730081059099,8.36433393333333,5.66666666666667
1,0.7920625,4.20020495292158,4.19030725636536,7.5,5.24395604395604,8.76847058197422,6.75581781485184,8.77116334938248,6.8593535893467,12.5201057107969,9.37654440313853,8.41480683333333,5.5,0.756592424242424,4.19268046294296,4.1804634901716,7.5,5.37098901098901,8.78660945506113,6.74280987857169,8.78528461410301,6.84240042473534,12.5138477442847,9.36000253632962,8.3989417,5.53333333333333,0.748851515151515,4.18965474202643,4.1713901676838,7.5,5.71945652173913,8.78058257129897,6.73271236845646,8.72566970568704,6.8125661918458,12.4979621045049,9.35253994959862,8.38935646666667,5.56666666666667,0.741104411764706,4.18205014264121,4.16660439507831,7.5,5.79717391304348,8.78711854227876,6.72310982402734,8.72621077268434,6.80886600184345,12.4975661950659,9.34577208285169,8.3682032,5.66666666666667
1,0.788233333333333,4.20319896713418,4.19561683238099,7.16666666666667,5.30619565217391,8.75626258394733,6.7564404077794,8.74952110373594,6.88116178586259,12.528199622015,9.38547474607124,8.62071463333333,5.26666666666667,0.7920625,4.20020495292158,4.19030725636536,7.5,5.24395604395604,8.76847058197422,6.75581781485184,8.77116334938248,6.8593535893467,12.5201057107969,9.37654440313853,8.41480683333333,5.5,0.756592424242424,4.19268046294296,4.1804634901716,7.5,5.37098901098901,8.78660945506113,6.74280987857169,8.78528461410301,6.84240042473534,12.5138477442847,9.36000253632962,8.3989417,5.53333333333333,0.748851515151515,4.18965474202643,4.1713901676838,7.5,5.71945652173913,8.78058257129897,6.73271236845646,8.72566970568704,6.8125661918458,12.4979621045049,9.35253994959862,8.38935646666667,5.56666666666667
1,0.795338805970149,4.20469261939097,4.20279290562912,6.6015625,5.28086956521739,8.78579437605523,6.80660588409578,8.75731184693641,6.90034791205372,12.537327724995,9.39580490112061,8.61906623333333,5.33333333333333,0.788233333333333,4.20319896713418,4.19561683238099,7.16666666666667,5.30619565217391,8.75626258394733,6.7564404077794,8.74952110373594,6.88116178586259,12.528199622015,9.38547474607124,8.62071463333333,5.26666666666667,0.7920625,4.20020495292158,4.19030725636536,7.5,5.24395604395604,8.76847058197422,6.75581781485184,8.77116334938248,6.8593535893467,12.5201057107969,9.37654440313853,8.41480683333333,5.5,0.756592424242424,4.19268046294296,4.1804634901716,7.5,5.37098901098901,8.78660945506113,6.74280987857169,8.78528461410301,6.84240042473534,12.5138477442847,9.36000253632962,8.3989417,5.53333333333333
1,0.777977777777778,4.20618404397764,4.20950009964356,6,5.27844444444444,8.80557501898229,6.82260471506003,8.81522155592216,6.93460458861885,12.5437156251357,9.40223859245869,8.6197539,5.23333333333333,0.795338805970149,4.20469261939097,4.20279290562912,6.6015625,5.28086956521739,8.78579437605523,6.80660588409578,8.75731184693641,6.90034791205372,12.537327724995,9.39580490112061,8.61906623333333,5.33333333333333,0.788233333333333,4.20319896713418,4.19561683238099,7.16666666666667,5.30619565217391,8.75626258394733,6.7564404077794,8.74952110373594,6.88116178586259,12.528199622015,9.38547474607124,8.62071463333333,5.26666666666667,0.7920625,4.20020495292158,4.19030725636536,7.5,5.24395604395604,8.76847058197422,6.75581781485184,8.77116334938248,6.8593535893467,12.5201057107969,9.37654440313853,8.41480683333333,5.5
1,0.76925606060606,4.20319896713418,4.2134613746693,5.79365079365079,5.5221978021978,8.83898679349679,6.86113525834691,8.93238858416698,6.94664035889381,12.5734031171569,9.41875364346136,8.4813748,5,0.777977777777778,4.20618404397764,4.20950009964356,6,5.27844444444444,8.80557501898229,6.82260471506003,8.81522155592216,6.93460458861885,12.5437156251357,9.40223859245869,8.6197539,5.23333333333333,0.795338805970149,4.20469261939097,4.20279290562912,6.6015625,5.28086956521739,8.78579437605523,6.80660588409578,8.75731184693641,6.90034791205372,12.537327724995,9.39580490112061,8.61906623333333,5.33333333333333,0.788233333333333,4.20319896713418,4.19561683238099,7.16666666666667,5.30619565217391,8.75626258394733,6.7564404077794,8.74952110373594,6.88116178586259,12.528199622015,9.38547474607124,8.62071463333333,5.26666666666667
1,0.735714492753623,4.19870457754634,4.21740692164343,5.15909090909091,5.53467391304348,8.88700809340654,6.88146982349079,8.89804679475581,6.97624348981599,12.5747181554998,9.43116202978074,8.3727722,4.86666666666667,0.76925606060606,4.20319896713418,4.2134613746693,5.79365079365079,5.5221978021978,8.83898679349679,6.86113525834691,8.93238858416698,6.94664035889381,12.5734031171569,9.41875364346136,8.4813748,5,0.777977777777778,4.20618404397764,4.20950009964356,6,5.27844444444444,8.80557501898229,6.82260471506003,8.81522155592216,6.93460458861885,12.5437156251357,9.40223859245869,8.6197539,5.23333333333333,0.795338805970149,4.20469261939097,4.20279290562912,6.6015625,5.28086956521739,8.78579437605523,6.80660588409578,8.75731184693641,6.90034791205372,12.537327724995,9.39580490112061,8.61906623333333,5.33333333333333
1,0.693286567164179,4.2017030805426,4.22133701136697,5,5.50739130434783,8.92105701815743,6.87557293827119,8.91000075190902,6.98965226641586,12.5893569006039,9.43966438483011,7.97573023333333,4.66666666666667,0.735714492753623,4.19870457754634,4.21740692164343,5.15909090909091,5.53467391304348,8.88700809340654,6.88146982349079,8.89804679475581,6.97624348981599,12.5747181554998,9.43116202978074,8.3727722,4.86666666666667,0.76925606060606,4.20319896713418,4.2134613746693,5.79365079365079,5.5221978021978,8.83898679349679,6.86113525834691,8.93238858416698,6.94664035889381,12.5734031171569,9.41875364346136,8.4813748,5,0.777977777777778,4.20618404397764,4.20950009964356,6,5.27844444444444,8.80557501898229,6.82260471506003,8.81522155592216,6.93460458861885,12.5437156251357,9.40223859245869,8.6197539,5.23333333333333
1,0.666107692307692,4.20469261939097,4.22401713026157,5,5.51933333333333,8.97271749939714,6.87007521841394,8.88843485696695,7.00146053522171,12.5957369085202,9.44965187471646,7.83949236666667,4.63333333333333,0.693286567164179,4.2017030805426,4.22133701136697,5,5.50739130434783,8.92105701815743,6.87557293827119,8.91000075190902,6.98965226641586,12.5893569006039,9.43966438483011,7.97573023333333,4.66666666666667,0.735714492753623,4.19870457754634,4.21740692164343,5.15909090909091,5.53467391304348,8.88700809340654,6.88146982349079,8.89804679475581,6.97624348981599,12.5747181554998,9.43116202978074,8.3727722,4.86666666666667,0.76925606060606,4.20319896713418,4.2134613746693,5.79365079365079,5.5221978021978,8.83898679349679,6.86113525834691,8.93238858416698,6.94664035889381,12.5734031171569,9.41875364346136,8.4813748,5
1,0.628512307692308,4.21064501791826,4.22935606033876,5,5.49747252747253,9.00138732418131,6.85361055470858,8.92811007820265,7.01177830059344,12.6054727318539,9.45886617119839,7.73274773333333,4.4,0.666107692307692,4.20469261939097,4.22401713026157,5,5.51933333333333,8.97271749939714,6.87007521841394,8.88843485696695,7.00146053522171,12.5957369085202,9.44965187471646,7.83949236666667,4.63333333333333,0.693286567164179,4.2017030805426,4.22133701136697,5,5.50739130434783,8.92105701815743,6.87557293827119,8.91000075190902,6.98965226641586,12.5893569006039,9.43966438483011,7.97573023333333,4.66666666666667,0.735714492753623,4.19870457754634,4.21740692164343,5.15909090909091,5.53467391304348,8.88700809340654,6.88146982349079,8.89804679475581,6.97624348981599,12.5747181554998,9.43116202978074,8.3727722,4.86666666666667
1,0.599195652173913,4.21212759787848,4.23323946215791,5,5.53163043478261,9.02617712030286,6.84082777315838,8.92487805626272,7.01202249720807,12.6242367786157,9.47137698627532,7.78674796666667,4.53333333333333,0.628512307692308,4.21064501791826,4.22935606033876,5,5.49747252747253,9.00138732418131,6.85361055470858,8.92811007820265,7.01177830059344,12.6054727318539,9.45886617119839,7.73274773333333,4.4,0.666107692307692,4.20469261939097,4.22401713026157,5,5.51933333333333,8.97271749939714,6.87007521841394,8.88843485696695,7.00146053522171,12.5957369085202,9.44965187471646,7.83949236666667,4.63333333333333,0.693286567164179,4.2017030805426,4.22133701136697,5,5.50739130434783,8.92105701815743,6.87557293827119,8.91000075190902,6.98965226641586,12.5893569006039,9.43966438483011,7.97573023333333,4.66666666666667
1,0.623708955223881,4.21656219494635,4.23670149219056,4.921875,4.86054347826087,8.99817797317121,6.87351263465821,8.90295433402765,7.04315991598834,12.6397396486425,9.48734084876585,7.37353473333333,4.43333333333333,0.599195652173913,4.21212759787848,4.23323946215791,5,5.53163043478261,9.02617712030286,6.84082777315838,8.92487805626272,7.01202249720807,12.6242367786157,9.47137698627532,7.78674796666667,4.53333333333333,0.628512307692308,4.21064501791826,4.22935606033876,5,5.49747252747253,9.00138732418131,6.85361055470858,8.92811007820265,7.01177830059344,12.6054727318539,9.45886617119839,7.73274773333333,4.4,0.666107692307692,4.20469261939097,4.22401713026157,5,5.51933333333333,8.97271749939714,6.87007521841394,8.88843485696695,7.00146053522171,12.5957369085202,9.44965187471646,7.83949236666667,4.63333333333333
